session_id,session_ts,user_id,channel,device,device_id,ip_hash,pincode,promo_flag
S000020466,2025-09-09 20:17:13,,paid_social,web,D_G_91858e9ba7,IPbbb94ba96e,566339,0
S000020467,2025-09-09 02:02:52,,paid_social,mobile,D_G_82141f5982,IP41af13fd61,568554,0
S000020468,2025-09-09 08:54:11,U000966,referral,web,D01d7f64f6c,IP5e36295825,576422,0
S000020469,2025-09-09 06:13:27,,organic,mobile,D_G_SHARED_02,IPb78fb292d8,562544,0
S000020470,2025-09-09 16:26:15,,referral,web,D_G_e3c02a2fb8,IPddf1f5b323,565714,0
S000020471,2025-09-09 12:12:06,U001420,organic,mobile,Ddaace2bec1,IPa641b3d558,,0
S000020472,2025-09-09 16:49:13,U001941,search,mobile,De133d56fe0,IPfe1bebc385,571541,0
S000020473,2025-09-09 17:40:21,U003131,referral,mobile,D_RING_01,IP_RING_SHAR,568518,0
S000020474,2025-09-09 09:45:41,U000079,paid_social,web,D16cf77c153,IP79b726a6f1,577548,0
S000020475,2025-09-09 10:14:47,U002068,email,web,D54e5172d06,IPad985e5e3a,576334,0
S000020476,2025-09-09 11:53:21,U000185,search,mobile,D74f017c572,IP74d0bacf0b,575692,0
S000020477,2025-09-09 22:53:22,U000635,paid_social,web,D426a6ab537,IPf7ea0cc75c,565894,0
S000020478,2025-09-09 15:33:36,U002486,paid_social,mobile,D15ee04b244,IP9e2ae843ae,572901,0
S000020479,2025-09-09 02:08:06,U000747,organic,web,D922882f407,IP61b4676b31,577970,0
S000020480,2025-09-09 07:26:04,U002675,organic,web,D0f68dc1d93,IPcd3995b2f5,579260,0
S000020481,2025-09-09 20:09:20,,organic,web,D_G_fd66b25799,IP08488f2752,568435,0
S000020482,2025-09-09 03:54:15,,paid_social,web,D_G_9a5aabae90,IPd5abf1f1b3,567223,0
S000020483,2025-09-09 19:38:34,U002447,email,web,D1f59d64f69,IPfd744d4e45,569190,0
S000020484,2025-09-09 12:10:50,U000852,organic,web,Dd961b97a02,IP0380fd98b7,568375,0
S000020485,2025-09-09 19:35:20,,search,web,D_G_c6574be846,IP742b4d7429,566339,0
S000020486,2025-09-09 05:40:59,,organic,mobile,D_G_107ad6c75d,IP7524234465,566721,0
S000020487,2025-09-09 06:03:09,U002062,search,mobile,D4a5a98e0b2,IPc52d69b82a,577545,0
S000020488,2025-09-09 01:38:12,U001590,search,web,D6d8fb80636,IPac1a689e6f,563967,0
S000020489,2025-09-09 05:06:25,,organic,web,D_G_d56e1047f2,IP244a97cfe6,565079,0
S000020490,2025-09-09 17:44:23,U002848,organic,web,Dadf431b024,IPf010003cf6,576334,0
S000020491,2025-09-09 05:41:09,U001566,search,web,D5f60ade6a9,IPd949186a16,568375,0
S000020492,2025-09-09 07:11:24,U000841,referral,mobile,D_RING_03,IP_RING_SHAR,569539,0
S000020493,2025-09-09 05:30:28,U001586,paid_social,mobile,D604b0e178e,IP34f3b0b0c0,572769,0
S000020494,2025-09-09 21:25:03,U002488,email,mobile,D193bc24681,IP136523b5bf,575674,0
S000020495,2025-09-09 00:26:23,,search,web,D_G_b41e7807d0,IPf02c4fcc5e,566097,0
S000020496,2025-09-09 03:07:35,,paid_social,mobile,D_G_SHARED_02,IP1bb7695374,567264,0
S000020497,2025-09-09 22:59:13,U002749,organic,web,Dbfe519727a,IPd440e240c4,577965,0
S000020498,2025-09-09 09:08:12,U000211,organic,mobile,D7623ba32fe,IPc54f9e48b3,572163,0
S000020499,2025-09-09 16:31:26,U000648,email,mobile,D642660bdd4,IP3bf0c5cc74,572901,0
S000020500,2025-09-09 17:21:22,U002178,referral,mobile,D77021a6852,IPdc34bc9e0a,576088,0
S000020501,2025-09-09 15:51:32,U000329,organic,mobile,Df1caf6de75,IPc90eff2f10,578963,0
S000020502,2025-09-09 20:16:35,,paid_social,mobile,D_G_58900cfa4a,IP2677b75eaa,563321,0
S000020503,2025-09-09 09:22:07,U001232,organic,mobile,D8e8e807fd4,IPee4d99070d,578963,0
S000020504,2025-09-09 22:04:26,U002900,search,mobile,Da47079d296,IP3032c0c974,565285,0
S000020505,2025-09-09 00:39:00,U002486,organic,mobile,D15ee04b244,IPcebd86d489,572901,0
S000020506,2025-09-09 23:43:03,U001210,email,web,Dc0b76b07c4,IP0ea94f6326,577626,0
S000020507,2025-09-09 04:33:39,U002883,email,mobile,D6fa75c330e,IPfb2f2c0d35,579266,0
S000020508,2025-09-09 02:11:27,U001096,paid_social,mobile,D2c82f54533,IP7359535a51,574621,0
S000020509,2025-09-09 10:13:42,U002199,search,web,D5db462e7f3,IP4ccb4c4722,568518,0
S000020510,2025-09-09 15:11:04,,paid_social,web,D_G_5216562dd1,IPdd23a9624f,563581,0
S000020511,2025-09-09 02:51:57,U000039,organic,mobile,D50dddb8c6a,IPd41f8f07da,579266,0
S000020512,2025-09-09 18:11:57,U002448,search,web,D798d2509cc,IP537ca8f718,563967,0
S000020513,2025-09-09 10:36:19,U001073,search,mobile,Dd2ea7241bd,IPd794ce2f21,576074,0
S000020514,2025-09-09 06:54:08,U003042,organic,mobile,D68087faa33,IP6c7e404cea,575438,0
S000020515,2025-09-09 21:45:52,U000249,paid_social,mobile,D50bf422f9c,IP97ccd27fb2,579260,0
S000020516,2025-09-09 06:24:12,U001108,referral,web,D8565663746,IP9b60781cfc,575439,0
S000020517,2025-09-09 14:42:10,U000049,paid_social,web,D7a917b75a2,IP792913bf4d,565285,0
S000020518,2025-09-09 23:59:10,U001173,referral,,Db9d1d2d40c,IPa19dd52fcd,572495,0
S000020519,2025-09-09 06:21:04,U000152,organic,mobile,D1d3288f109,IPc297a3a05b,579266,0
S000020520,2025-09-09 23:56:43,,organic,web,D_G_eb2589e749,IP570d69e459,564716,0
S000020521,2025-09-09 16:35:43,U001697,referral,mobile,Daa59e4c59f,IPc33554ec66,572901,0
S000020522,2025-09-09 04:48:25,U000849,organic,web,D22cfec0050,IPfebead4e87,572149,0
S000020523,2025-09-09 03:07:40,U001992,organic,mobile,D078eb537d5,IP7d106aa8e7,578896,0
S000020524,2025-09-09 19:04:16,U002553,referral,web,Dbad53a231f,IP18f0bbe41c,563966,0
S000020525,2025-09-09 01:38:31,U002631,referral,mobile,De5ffad0041,IP38c7224c3e,574441,0
S000020526,2025-09-09 23:07:40,U002433,organic,mobile,D8ea76166e5,IPe2558e4c0b,568518,0
S000020527,2025-09-09 03:51:51,U002976,paid_social,web,D0c07bcc5bb,IPedfa9ba07e,571222,0
S000020528,2025-09-09 10:14:42,U001806,search,web,Daf7279460a,IPe832cb4342,568375,0
S000020529,2025-09-09 10:42:14,U000512,search,mobile,D0a86a2a882,IP93a98b4fc9,568518,0
S000020530,2025-09-09 13:21:08,U002138,search,mobile,Df3bffae9e2,IPda21c25b82,565285,0
S000020531,2025-09-09 05:02:08,U001564,organic,mobile,D117f80ed2d,IPb99c84b3d0,565285,0
S000020532,2025-09-09 22:37:52,U001514,search,mobile,D4955f76109,IPd665ca732a,577080,0
S000020533,2025-09-09 14:01:00,U000228,referral,web,Db85b27dcd3,IP3f79c1bc8e,572276,0
S000020534,2025-09-09 06:48:01,U001829,paid_social,web,Dea48be9b78,IP016775dfa0,574621,0
S000020535,2025-09-09 11:25:39,U000392,referral,mobile,D0156650406,IP9b9c202f2c,575439,0
S000020536,2025-09-09 17:15:30,,paid_social,mobile,D_G_dfd9512a30,IP888d3066f1,569224,0
S000020537,2025-09-09 22:40:00,U002254,search,web,Dced2318abc,IPbb98840900,565285,0
S000020538,2025-09-09 08:49:00,,paid_social,mobile,D_G_74cd48805a,IPf222df6166,567582,0
S000020539,2025-09-09 10:18:03,U000060,paid_social,mobile,D799fcf8a09,IP6727ac1950,575692,0
S000020540,2025-09-09 14:55:02,U003176,search,web,Da6bdea553a,IP02f2c538b8,579266,0
S000020541,2025-09-09 23:08:12,U000169,organic,mobile,Db265b2907c,IPef32363c1a,578018,0
S000020542,2025-09-09 07:17:55,U002986,search,mobile,D92781d1a6b,IP36f8f96385,579236,0
S000020543,2025-09-09 20:20:04,U001049,organic,web,De869d0e9b9,IP72946a2100,576422,0
S000020544,2025-09-09 08:47:55,U000692,email,mobile,D12c5413010,IP2c27b75497,575439,0
S000020545,2025-09-09 06:36:03,U002015,paid_social,web,Da90ef94894,IP5f66b40ca7,569190,0
S000020546,2025-09-09 16:43:20,U001645,organic,,D1cc8cc41e0,IP40840595f0,579260,0
S000020547,2025-09-09 02:00:06,U003045,search,web,D4f651a7494,IPf4b3874f12,575661,0
S000020548,2025-09-09 14:06:32,U001548,organic,web,Dd033aeefd5,IP22854b1464,575139,0
S000020549,2025-09-09 09:48:03,U003134,organic,web,D07141501f5,IPf632f7a7e9,574441,0
S000020550,2025-09-09 14:34:01,,search,mobile,D_G_0fb0b1280d,IPf8f2dfd9a0,562544,0
S000020551,2025-09-09 21:45:42,U001865,organic,web,Dc4a5248699,IP233236d47e,569190,0
S000020552,2025-09-09 02:55:19,U002787,search,mobile,Df7a454c467,IP0532d8b77d,572398,0
S000020553,2025-09-09 21:16:01,U000208,email,web,D0312221270,IP30735b7503,572163,0
S000020554,2025-09-09 03:10:29,U002156,paid_social,mobile,Db19d49494a,IP1947d7e2fe,565894,0
S000020555,2025-09-09 22:36:09,U000420,organic,web,D9dd7bf7e67,IPab615a86e8,573828,0
S000020556,2025-09-09 10:03:26,U003162,paid_social,web,Da6fd55b166,IP35e632b5f7,575842,0
S000020557,2025-09-09 05:03:47,U000489,paid_social,web,D688195bee8,IPbfbec3965d,577080,0
S000020558,2025-09-09 08:56:18,U002778,organic,web,Dce60c83b46,IPd932e90d9f,568375,0
S000020559,2025-09-09 23:23:13,U000531,organic,web,D977bc38ab4,IP4754780f76,579501,0
S000020560,2025-09-09 10:25:01,U000714,email,web,D273cc14f68,IP30bc567c29,579266,0
S000020561,2025-09-09 00:35:12,U000998,referral,mobile,Da960adb337,IP577e5a7ee2,577742,0
S000020562,2025-09-09 20:50:56,U002178,referral,web,D77021a6852,IP8b18dd8196,576088,0
S000020563,2025-09-09 17:24:01,,Paid_Social,web,D_G_1e3323d38c,IPa87c1a9a71,569105,0
S000020564,2025-09-09 23:33:56,U000392,email,web,D0156650406,IP9b18239cf1,575439,0
S000020565,2025-09-09 23:14:48,U002180,organic,web,D366e7180a1,IP81db4374b9,578600,0
S000020566,2025-09-09 02:58:59,,organic,mobile,D_G_8be476e082,IP96409bfcd2,561847,0
S000020567,2025-09-09 01:46:54,U001702,search,web,D3d9644d730,IP0c70c5c550,576334,0
S000020568,2025-09-09 05:56:16,,search,web,D_G_89901cc7c6,IP14b72ea68c,561719,0
S000020569,2025-09-09 18:19:24,U001475,organic,web,D54df9a58ee,IP83550c771d,579260,0
S000020570,2025-09-09 03:21:39,U001281,search,mobile,D925b3397a3,IP528c5f0dc6,579609,0
S000020571,2025-09-09 02:38:30,U002429,search,mobile,D6388b3a7fe,IP46f4a1635e,571631,0
S000020572,2025-09-09 17:26:54,U002075,organic,mobile,Deed3d8f4bf,IPb68e17f86b,574597,0
S000020573,2025-09-09 02:06:49,U000607,organic,web,D79cdca250d,IP36ec85a3e3,572788,0
S000020574,2025-09-09 11:14:36,,paid_social,mobile,D_G_89beb4948e,IP75ca004910,566721,0
S000020575,2025-09-09 14:12:07,,paid_social,web,D_G_SHARED_02,IP736ed116eb,562205,0
S000020576,2025-09-09 04:04:38,U003135,paid_social,mobile,Dc24322e580,IP8964ab583b,563967,0
S000020577,2025-09-09 18:42:52,U000259,organic,web,Dc537869648,IP70c62a77d6,578796,0
S000020578,2025-09-09 13:33:45,,paid_social,mobile,D_G_290efad89e,IP2de0445108,568333,0
S000020579,2025-09-09 19:57:54,U001849,email,mobile,D77d61008ff,IP1a19b9d67f,572901,0
S000020580,2025-09-09 11:51:19,U000394,organic,web,D017c45df95,IP2493341812,565285,0
S000020581,2025-09-09 05:01:48,U001611,organic,mobile,D8116f33fa0,IP49546b45af,575692,0
S000020582,2025-09-09 09:16:09,U001861,search,mobile,Dc20c748d8d,IP0af2b54130,,0
S000020583,2025-09-09 14:20:02,U000706,referral,web,D61f3c0f7b0,IP045d663577,563967,0
S000020584,2025-09-09 01:46:05,U000994,email,web,Da1cf8e473d,IPf29bd5637f,576074,0
S000020585,2025-09-09 12:25:29,U000706,email,web,D61f3c0f7b0,IP2d5a2fdde7,563967,0
S000020586,2025-09-09 00:13:34,U000694,organic,mobile,Def9cdf0a68,IPfc8aaf1e52,569539,0
S000020587,2025-09-09 11:19:13,U002264,paid_social,web,D5acb4fc6b1,IPdab051de2d,565285,0
S000020588,2025-09-09 11:07:39,U001312,search,mobile,D5781ab081c,IPc218ea29fc,577934,0
S000020589,2025-09-09 11:40:53,U000664,organic,web,D037b03ff73,IPd663fd7e3f,577965,0
S000020590,2025-09-09 12:59:13,,paid_social,web,D_G_a70966a7b8,IP0bff38d795,568554,0
S000020591,2025-09-09 07:59:02,U002754,email,mobile,Dcc24c03e54,IP27b21bf944,569190,0
S000020592,2025-09-09 03:56:49,U002945,paid_social,mobile,Deb4375ed0c,IP19baa6a7e4,,0
S000020593,2025-09-09 10:28:57,U001530,Organic,mobile,D2cfd6e22a7,IP699a994b33,568375,0
S000020594,2025-09-09 09:38:03,U000277,organic,web,Df2d345a308,IP39739ec92c,579884,0
S000020595,2025-09-09 07:05:18,U002573,email,mobile,D97c940e8c0,IP4fddb1716c,577899,0
S000020596,2025-09-09 01:24:04,U001203,search,mobile,Dc45b48cc4c,IP4b03571255,563967,0
S000020597,2025-09-09 19:35:36,U002610,referral,web,D1c31c1e2de,IPf34a0b1b8a,575661,0
S000020598,2025-09-09 15:32:57,U001092,organic,mobile,Dd9464d7367,IPab62c0d91c,575674,0
S000020599,2025-09-09 21:11:44,U000549,paid_social,web,Dadcd9629ab,IP8537bf248f,568518,0
S000020600,2025-09-09 14:18:54,U000402,referral,web,Dc642e65755,IPc7f38fcd6a,577899,0
S000020601,2025-09-09 02:26:17,U000514,organic,web,Db56d5d7b26,IP14a0d700dc,563966,0
S000020602,2025-09-09 14:20:48,U001654,referral,web,D58bf8fd997,IP7b85165b6c,565285,0
S000020603,2025-09-09 21:15:02,U000215,paid_social,web,Df1bde4ed12,IPa8581917c3,575661,0
S000020604,2025-09-09 08:00:08,U003183,organic,web,Db6915e0360,IPd4833fe177,575692,0
S000020605,2025-09-09 19:51:39,U001867,organic,web,De4c1530592,IP26095491bc,573828,0
S000020606,2025-09-09 13:20:48,U002545,email,web,D3bb11c4194,IP652ba57018,565894,0
S000020607,2025-09-09 08:34:08,U000966,organic,mobile,D01d7f64f6c,IP9a42626e15,576422,0
S000020608,2025-09-09 13:13:34,U001996,search,web,D903b36f026,IPb6382d9265,577080,0
S000020609,2025-09-09 01:11:49,U000638,paid_social,mobile,D63b593f7da,IP986f990dd0,563966,0
S000020610,2025-09-09 09:38:20,U002848,paid_social,web,Dadf431b024,IP8e991628cc,576334,0
S000020611,2025-09-09 06:58:18,U001674,paid_social,mobile,D1f2b0db029,IPb0e0e2500e,568518,0
S000020612,2025-09-09 21:25:04,U001262,paid_social,mobile,D472df09c34,IPdfb7312f00,578018,0
S000020613,2025-09-09 21:51:34,U002138,organic,web,Df3bffae9e2,IPee007816b7,565285,0
S000020614,2025-09-09 01:23:06,U002499,search,web,D5856d4accf,IPe7f092d29d,574597,0
S000020615,2025-09-09 17:28:53,U001223,referral,web,D386efbe882,IPd9fb6d40d3,576422,0
S000020616,2025-09-09 23:59:51,U002309,referral,web,Dc2a247ebaa,IPd17ac40bf2,575674,0
S000020617,2025-09-09 08:48:29,,organic,web,D_G_df43c5c56f,IP73d2e0e2ce,565368,0
S000020618,2025-09-09 13:03:50,,referral,mobile,D_G_da2d130301,IPce81653e51,569006,0
S000020619,2025-09-09 04:39:05,U001768,organic,web,D2603dc6374,IP119b20b802,572398,0
S000020620,2025-09-09 15:43:34,U002185,search,web,Da8559b9907,IPe86cb6c1cf,579236,0
S000020621,2025-09-09 20:53:11,U001930,search,web,D_RING_02,IP_RING_SHAR,563967,0
S000020622,2025-09-09 21:42:32,U000092,paid_social,web,D72e7263122,IP295bc94e8a,575842,0
S000020623,2025-09-09 22:11:41,,search,mobile,D_G_91319c2432,IP504b44597a,563881,0
S000020624,2025-09-09 01:04:12,U001385,referral,web,Df0e122aa06,IPbab9174b2c,574573,0
S000020625,2025-09-09 08:09:15,U001964,referral,web,Db2203f59fd,IP5a4fd378e2,569539,0
S000020626,2025-09-09 15:25:45,U002538,email,mobile,Deadd676005,IPccf23b6eb0,572398,0
S000020627,2025-09-09 20:58:13,U002268,email,mobile,D8bffc40efe,IP39ed97a276,577742,0
S000020628,2025-09-09 22:25:27,U001806,organic,mobile,Daf7279460a,IPbca80fafee,568375,0
S000020629,2025-09-09 06:31:49,U000823,search,web,Dfbe1dbf65e,IPc36c44dc12,577548,0
S000020630,2025-09-09 02:35:46,U002839,email,web,Df6f1438db7,IPbd84d9636c,571647,0
S000020631,2025-09-09 22:08:47,,paid_social,mobile,D_G_SHARED_02,IP385f77bcef,567223,0
S000020632,2025-09-09 18:37:07,,organic,mobile,D_G_c8f026bfb0,IP0e27f9edd7,563272,0
S000020633,2025-09-09 16:08:19,,organic,mobile,D_G_81d25c92c6,IP272110716e,565315,0
S000020634,2025-09-09 21:55:53,U001575,organic,mobile,D8ff4812736,IP4a03c0da86,571222,0
S000020635,2025-09-09 00:52:51,U001377,paid_social,mobile,D74b462de9a,IPdddcaa6a6a,568518,0
S000020636,2025-09-09 20:18:29,U000590,organic,mobile,D1c37d756fb,IP9c0b67ae8d,565894,0
S000020637,2025-09-09 00:57:11,U003040,organic,mobile,D0a158208f8,IP44bb237832,578600,0
S000020638,2025-09-09 11:43:22,U001428,organic,mobile,D930ecaf744,IPba0c535fc0,575139,0
S000020639,2025-09-09 05:58:22,U002295,search,mobile,D2c1953357d,IPa81911f725,572769,0
S000020640,2025-09-09 09:59:09,,search,mobile,D_G_bb48c4900f,IP800cd27974,565247,0
S000020641,2025-09-09 05:07:02,U000057,organic,web,D718ce608bd,IPa1382dad2b,575438,0
S000020642,2025-09-09 11:39:15,U001375,search,mobile,D_RING_05,IP_RING_SHAR,565894,0
S000020643,2025-09-09 12:03:20,U000566,organic,web,D5450af054f,IP7ea0e43919,575674,0
S000020644,2025-09-09 01:41:23,,paid_social,web,D_G_09b4748102,IPa3cf462418,562205,0
S000020645,2025-09-09 09:56:19,U000686,search,web,D2d90bd25bc,IPb60d85ea40,578600,0
S000020646,2025-09-09 18:14:49,U000643,organic,web,D6bf63c994f,IP87fd541844,569190,0
S000020647,2025-09-09 23:12:26,U001341,organic,web,Dac05f40c86,IP7b69645662,571541,0
S000020648,2025-09-09 23:48:11,,email,mobile,D_G_591af4de90,IPe4614eb1e2,568010,0
S000020649,2025-09-09 18:27:55,,paid_social,mobile,D_G_44cb542d55,IPb03e2d64fe,564716,0
S000020650,2025-09-09 11:10:56,U002378,organic,web,D628b52b29b,IP7bae0c2f2e,575699,0
S000020651,2025-09-09 21:03:40,U003103,search,web,D78d4b8389b,IP3195e996fb,573709,0
S000020652,2025-09-09 17:11:25,U001681,organic,web,Dbba9324aa9,IP359a4b4386,563966,0
S000020653,2025-09-09 17:23:56,U001190,search,web,D58f4f5a04c,IPf6165020b4,577970,0
S000020654,2025-09-09 18:18:41,U000887,organic,web,D748eaec226,IPb8ddc88788,577626,0
S000020655,2025-09-09 23:07:03,U002021,organic,mobile,Db7b2b8ab44,IPac37e60372,573828,0
S000020656,2025-09-09 07:08:46,U002650,email,mobile,D7e75508ed8,IPa67321ddf9,579260,0
S000020657,2025-09-09 02:03:26,U001276,search,web,D8ab31f1120,IP7ec18f9927,578963,0
S000020658,2025-09-09 08:58:26,U000359,paid_social,web,D52a4a2f0ba,IP9197421992,571561,0
S000020659,2025-09-09 13:52:19,U002898,search,mobile,D750dbff3bd,IPc1d5d05511,568375,0
S000020660,2025-09-09 23:29:40,U002882,paid_social,web,D66c5d3673e,IPf5c4a78c48,577626,0
S000020661,2025-09-09 10:12:58,U002782,paid_social,web,D6078dabd18,IP36bc050658,577548,0
S000020662,2025-09-09 19:49:51,U000976,email,web,Df7923fc9ae,IPf55869dbec,579236,0
S000020663,2025-09-09 04:37:58,U002065,organic,mobile,Dd34ce8f0f7,IPccce521be2,568518,0
S000020664,2025-09-09 23:43:08,,search,web,D_G_b7316e6f51,IP5f83d9c61b,567582,0
S000020665,2025-09-09 03:27:35,U000121,email,web,Db4d5babab0,IP5f5bdc1554,572769,0
S000020666,2025-09-09 19:28:08,U003028,paid_social,web,D657275445a,IP563b725d4c,572149,0
S000020667,2025-09-09 05:44:31,U003152,organic,web,D7bf10c7b28,IP4975dc2682,565285,0
S000020668,2025-09-09 07:11:19,U003011,paid_social,mobile,Db78789e62a,IP0431d53db1,576088,0
S000020669,2025-09-09 08:14:51,,paid_social,web,D_G_abda4863d4,IPdf11aa14dd,563881,0
S000020670,2025-09-09 23:26:27,U001254,organic,web,D186b2b381d,IP1ed2266442,571561,0
S000020671,2025-09-09 01:32:36,U003038,email,web,De66f50ee47,IPc6e7645ae0,577934,0
S000020672,2025-09-09 16:55:26,,organic,mobile,D_G_75137c38a1,IPfeb9c44788,562057,0
S000020673,2025-09-09 15:21:51,U002825,organic,mobile,D092d3272c9,IP1659f1be1d,574081,0
S000020674,2025-09-09 20:44:14,U002912,email,mobile,Dcb01bd1e0b,IP7233d6211c,575674,0
S000020675,2025-09-09 13:04:50,U001236,search,web,D3416046d8e,IPea224e59f8,572163,0
S000020676,2025-09-09 00:26:34,U001393,paid_social,mobile,D07c44e7c8b,IPe163964c71,563966,0
S000020677,2025-09-09 15:54:02,U000847,organic,mobile,D2cd2732140,IP2dee57bf11,572398,0
S000020678,2025-09-09 09:16:31,U001508,organic,web,D66f6ef5819,IP8dd7ecbd23,572163,0
S000020679,2025-09-09 16:21:23,,search,web,D_G_14a7613150,IP85a68c8b2c,566291,0
S000020680,2025-09-09 23:30:23,U000638,organic,web,D63b593f7da,IP407f1f394b,563966,0
S000020681,2025-09-09 12:41:57,U002026,paid_social,web,Da8bc807f53,IP0abc0a1b7e,565894,0
S000020682,2025-09-09 19:47:25,U002258,search,mobile,D9eac31e564,IPa43e0e9931,578963,0
S000020683,2025-09-09 13:59:38,U001794,paid_social,mobile,D2677390038,IP372b81a693,573634,0
S000020684,2025-09-09 13:07:12,U002294,search,web,D76e9ecf73c,IP5be1ad5d0e,574252,0
S000020685,2025-09-09 12:37:59,U000260,paid_social,web,Deb9b804f25,IP78311d885a,568375,0
S000020686,2025-09-09 07:55:41,U002517,organic,web,D29ae434c76,IP4f3903311a,571647,0
S000020687,2025-09-09 15:10:41,U002341,search,web,D3eec9483bc,IP360025133c,574081,0
S000020688,2025-09-09 22:04:31,,organic,web,D_G_1c7fb1dac1,IP8257355c65,567264,0
S000020689,2025-09-09 09:44:23,U001110,organic,mobile,D3992ae68e0,IPde79721ea8,578796,0
S000020690,2025-09-09 03:32:38,U002508,search,mobile,D2f44e18126,IPc8e06cfecd,568375,0
S000020691,2025-09-09 16:04:52,,paid_social,mobile,D_G_9db6e28a97,IPe94288bd9e,565315,0
S000020692,2025-09-09 03:27:45,U000447,email,mobile,D575fa71011,IP1f1a120faa,569539,0
S000020693,2025-09-09 22:40:23,,search,web,D_G_752a6dbec6,IP2def495761,569183,0
S000020694,2025-09-09 17:13:11,,paid_social,web,D_G_10560d5998,IPa73c9d2c43,565160,0
S000020695,2025-09-09 19:20:47,U000349,email,web,Dc40d41dcfc,IP2f602bfcdf,569539,0
S000020696,2025-09-09 02:59:04,U000660,organic,mobile,Da30b1d2777,IPbeb9fa3aed,569190,0
S000020697,2025-09-09 23:06:56,U000862,paid_social,web,D9a27ad1311,IPb833a7941c,563966,0
S000020698,2025-09-09 09:18:02,U001312,search,mobile,D5781ab081c,IP75caaf5a36,577934,0
S000020699,2025-09-09 11:09:41,U002978,referral,mobile,D1ff17e7876,IPa9c7359a5b,563966,0
S000020700,2025-09-09 00:34:19,U002938,search,web,D7a0848cbb6,IPb17e975564,573828,0
S000020701,2025-09-09 23:19:48,U000607,search,mobile,D79cdca250d,IP0fb670004e,572788,0
S000020702,2025-09-09 04:35:36,U002338,search,web,Dd3f07eaa62,IP00438006c8,,0
S000020703,2025-09-09 04:45:05,U001659,referral,web,D4d8fbb1c76,IPe29609c337,577899,0
S000020704,2025-09-09 09:42:08,U002440,search,mobile,D3c6c3f0238,IP808d9c55d2,574621,0
S000020705,2025-09-09 03:21:51,U001047,paid_social,mobile,D21c5a3ab34,IP575810e689,573709,0
S000020706,2025-09-09 23:05:18,U001643,organic,mobile,D8f00ec6eed,IP04ba7ab4b0,578896,0
S000020707,2025-09-09 04:57:28,U002928,organic,web,D80f7d75f4e,IP96be071ef2,572163,0
S000020708,2025-09-09 03:45:03,U000369,email,web,Df6747e58f2,IPf935e53989,571541,0
S000020709,2025-09-09 08:10:48,U000985,email,mobile,Debef767fb1,IPdbbcafdd69,577970,0
S000020710,2025-09-09 10:51:29,,organic,mobile,D_G_c1c5546112,IPda5ef52e5c,568821,0
S000020711,2025-09-09 23:52:11,,organic,web,D_G_2c298c2f4b,IP0a5d97c755,563581,0
S000020712,2025-09-09 04:46:29,U000878,paid_social,web,D3306e538a2,IP26df9d8cfc,578896,0
S000020713,2025-09-09 03:19:09,U000973,organic,mobile,Da545791066,IP23770e5e9b,576422,0
S000020714,2025-09-09 08:40:05,U001907,search,web,D819ce6ec46,IP007b6e8e95,577522,0
S000020715,2025-09-09 04:52:24,U003155,organic,mobile,Dc34499841d,IP3d7ae11511,575614,0
S000020716,2025-09-09 17:59:21,,paid_social,mobile,D_G_SHARED_02,IP11cff8ee69,561847,0
S000020717,2025-09-09 23:24:58,U000916,search,web,D9a44b5611a,IP63396d48b3,568375,0
S000020718,2025-09-09 07:58:07,U002745,paid_social,mobile,Dba77e88431,IP1ad8b8c796,572769,0
